10.1039c1ce05468f,10.1039C1ce05468f.Isotherm1.json,C9H3GdO6,Nitrogen,77,bar,cm3(STP)/g,0.000506,23.8342,0.971322,190.674,9,EBEWOZ/EBEWIT/EBEXIU01/EBEWOZ01/EBEXEQ/EBEXIU/EBEXAM/EBEXEQ01/EBEXIU02
10.1039c1ce05468f,10.1039C1ce05468f.Isotherm2.json,C9H3GdO6,Carbon Dioxide,273,bar,cm3(STP)/g,0.023508,3.07692,1.06971,91.7949,9,EBEWOZ/EBEWIT/EBEXIU01/EBEWOZ01/EBEXEQ/EBEXIU/EBEXAM/EBEXEQ01/EBEXIU02
10.1039c1ce05468f,10.1039C1ce05468f.Isotherm3.json,C9H3GdO6,Carbon Dioxide,273,bar,cm3(STP)/g,0.014091,1.53846,1.02305,93.3333,9,EBEWOZ/EBEWIT/EBEXIU01/EBEWOZ01/EBEXEQ/EBEXIU/EBEXAM/EBEXEQ01/EBEXIU02
10.1021ja306812r,10.1021Ja306812r.Isotherm1.json,CALF-25,Carbon Dioxide,263,bar,mmol/g,0.00775212,0.0231481,1.20069,1.10185,2,YEYBOV01/YEYBOV
10.1021ja306812r,10.1021Ja306812r.Isotherm2.json,CALF-25,Carbon Dioxide,273,bar,mmol/g,0.0362995,0.037037,1.19847,0.884259,2,YEYBOV01/YEYBOV
10.1039c5ce00762c,10.1039c5ce00762c.Isotherm1.json,desolvated [Cu5(L)2(OH)2·(H2O)2·DMA2]·2DMA·EtOH·2H2O,Carbon Dioxide,273,bar,mmol/g,0.0505,0.09002,9.1171,1.81478,2,HUDWUA/HUDWOU
10.1039c5ce00762c,10.1039c5ce00762c.Isotherm2.json,desolvated [Cu5(L)2(OH)2·(H2O)2·DMA2]·2DMA·EtOH·2H2O,Carbon Dioxide,273,bar,mmol/g,0.061,0.09714,9.1047,1.81317,2,HUDWUA/HUDWOU
10.1039c5ce00762c,10.1039c5ce00762c.Isotherm3.json,desolvated [Cu5(L)2(OH)2·(H2O)2·DMA2]·2DMA·EtOH·2H2O,Methane,273,bar,mmol/g,0.0688,0.00711,9.1145,0.35373,2,HUDWUA/HUDWOU
10.1039c5ce00762c,10.1039c5ce00762c.Isotherm4.json,desolvated [Cu5(L)2(OH)2·(H2O)2·DMA2]·2DMA·EtOH·2H2O,Methane,273,bar,mmol/g,0.177,0.01377,9.0254,0.3535,2,HUDWUA/HUDWOU
10.1039c5ce00762c,10.1039c5ce00762c.Isotherm5.json,desolvated [Cu5(L)2(OH)2·(H2O)2·DMA2]·2DMA·EtOH·2H2O,Nitrogen,77,bar,cm3(STP)/g,0.00941,0.2296,0.96101,2.5757,2,HUDWUA/HUDWOU
10.1039c5ce00762c,10.1039c5ce00762c.Isotherm6.json,desolvated [Cu5(L)2(OH)2·(H2O)2·DMA2]·2DMA·EtOH·2H2O,Carbon Dioxide,195,bar,cm3(STP)/g,0.00036,0.574,1.01826,26.0377,2,HUDWUA/HUDWOU
10.1039c5ce00762c,10.1039c5ce00762c.Isotherm8.json,desolvated [Cu5(L)2(OH)2·(H2O)2·DMA2]·2DMA·EtOH·2H2O,Methane,195,bar,cm3(STP)/g,0.03353,-0.3505,0.9978,0.1314,2,HUDWUA/HUDWOU
10.1002anie.201506391,10.1002anie.201506391.Isotherm1.json,POST-66(Y)-wt-24h,Nitrogen,77,bar,cm3(STP)/g,0,0,0.990233,587.879,1,ZUCKIT
10.1002anie.201506391,10.1002anie.201506391.Isotherm10.json,POST-66(Y)-wt-24hin,Nitrogen,77,bar,cm3(STP)/g,0,2.82258,0.972568,598.387,1,ZUCKIT
10.1002anie.201506391,10.1002anie.201506391.Isotherm2.json,POST-66(Y),Nitrogen,77,bar,cm3(STP)/g,0,0,1.0083,560.606,1,ZUCKIT
10.1002anie.201506391,10.1002anie.201506391.Isotherm3.json,POST-66(Y),Nitrogen,77,bar,cm3(STP)/g,0,0,1.00113,572.984,1,ZUCKIT
10.1002anie.201506391,10.1002anie.201506391.Isotherm4.json,POST-66(Y)-wt-5min,Nitrogen,77,bar,cm3(STP)/g,0,2.82258,0.982238,584.274,1,ZUCKIT
10.1002anie.201506391,10.1002anie.201506391.Isotherm5.json,POST-66(Y)-wt-10min,Nitrogen,77,bar,cm3(STP)/g,0,2.82258,0.995008,570.161,1,ZUCKIT
10.1002anie.201506391,10.1002anie.201506391.Isotherm6.json,POST-66(Y)-wt-30min,Nitrogen,77,bar,cm3(STP)/g,0,2.82258,0.991835,572.984,1,ZUCKIT
10.1002anie.201506391,10.1002anie.201506391.Isotherm7.json,POST-66(Y)-wt-1hin,Nitrogen,77,bar,cm3(STP)/g,0,2.82258,0.994484,589.919,1,ZUCKIT
10.1002anie.201506391,10.1002anie.201506391.Isotherm8.json,POST-66(Y)-wt-2hin,Nitrogen,77,bar,cm3(STP)/g,0,2.82258,0.99146,587.097,1,ZUCKIT
10.1002anie.201506391,10.1002anie.201506391.Isotherm9.json,POST-66(Y)-wt-12hin,Nitrogen,77,bar,cm3(STP)/g,0,2.82258,0.97869,601.21,1,ZUCKIT
